Incident ID,Location Name,Incident Type,Verification,lat,lon,Date↕,Visual Evidence,Sources
40122-52404,Khan Younis West Store,"Attack on aid, Attack on UNRWA aid distribution",confirmed,31.35551,34.27999,22 Jan 2024,Unknown,
40122-66484,Nasser Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,22 Jan 2024,@AlarabyTelevision↗,@AlarabyTelevision↗
40122-67070,Nasser Hospital,Attack on hospitals and vicinity,confirmed,,,22 Jan 2024,@AlarabyTelevision↗,@AlarabyTelevision↗
40122-88087,Al-Amal,Documented Israeli military presence,confirmed,,,22 Jan 2024,Unknown,facebook.com↗
40122-47191,Al-Khair,Attack on hospitals and vicinity,confirmed,,,22 Jan 2024,@aboodka_04↗,reuters.com↗
40123-98588,Kuwait Roundabout,Attack on civilians seeking aid,confirmed,31.48403,34.44617,23 Jan 2024,instagram.com↗,
40123-12741,,Attack on civilians,confirmed,31.34771,34.29677,23 Jan 2024,Unknown,bbc.co.uk↗ @PalestineRCS↗
40123-49221,Nasser Hospital,Attack on hospitals and vicinity,confirmed,,,23 Jan 2024,@NewpressPs↗,facebook.com↗ @ShehabAgency↗
40123-19149,Nasser Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,23 Jan 2024,@AlarabyTelevision↗,
40123-93142,Nasser Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,23 Jan 2024,@i↗,ochaopt.org↗ @MOHMediaGaza↗
40123-08943,Al-Amal,Attack on hospitals and vicinity,confirmed,,,23 Jan 2024,Unknown,facebook.com↗ facebook.com↗
40123-13447,Al-Amal vicinity,Attack on hospitals and vicinity,confirmed,,,23 Jan 2024,Unknown,facebook.com↗
40124-62670,Kuwait Roundabout,Attack on civilians seeking aid,confirmed,31.47999,34.44253,24 Jan 2024,instagram.com↗,
40124-26285,Khan Yonis Training Centre,Attack on displaced civilians,confirmed,31.36501,34.29633,24 Jan 2024,@DiaaMahmoud↗,
40124-12356,Nasser Hospital,Documented Israeli military presence,confirmed,,,24 Jan 2024,@ShehabAgency↗,@Philipp27960841↗
40124-77085,Nasser Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,24 Jan 2024,@AlarabyTelevision↗,
40124-93106,Nasser Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,24 Jan 2024,facebook.com↗,
40124-91423,Al-Amal vicinity,Attack on hospitals and vicinity,confirmed,,,24 Jan 2024,Unknown,facebook.com↗
40124-18196,Al-Khair vicinity,Attack on hospitals and vicinity,confirmed,,,24 Jan 2024,@amitsegal↗,@MiddleEastBuka↗
40125-53785,Kuwait Roundabout,"Attack on civilians seeking aid, Attack on evacuation route",confirmed,31.48403,34.44617,25 Jan 2024,instagram.com↗,drive.google.com↗
40125-78561,Nasser Hospital,Attack on hospitals and vicinity,confirmed,,,25 Jan 2024,@ShehabAgency↗,@ytirawi↗@ShehabAgency↗
40125-48238,Nasser Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,25 Jan 2024,@i↗,@AlarabyTelevision↗
40126-68138,Nasser Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,26 Jan 2024,@ShehabAgency↗,
40126-90283,Al-Amal,Attack on hospitals and vicinity,confirmed,,,26 Jan 2024,facebook.com↗,
40127-52253,Al-Amal,Documented Israeli military presence,confirmed,,,27 Jan 2024,@MiddleEastBuka↗,
40127-64395,Al-Amal,Attack on hospitals and vicinity,confirmed,,,27 Jan 2024,Unknown,facebook.com↗
40128-28129,Nabulsi Roundabout,Attack on civilians seeking aid,confirmed,31.50508,34.41631,28 Jan 2024,@muhammadshehad2↗,
40128-63912,"KHY Elem. Girls ""A&B"" (AlQandila)",Attack on displaced civilians,confirmed,31.34897,34.2963,28 Jan 2024,@AlarabyTelevision↗,@ytirawi↗
40128-73285,Shifa Medical Complex vicinity,Attack on hospitals and vicinity,confirmed,,,28 Jan 2024,@EyeonPalestine↗,instagram.com↗
40128-12153,Shifa Medical Complex vicinity,Attack on hospitals and vicinity,confirmed,,,28 Jan 2024,@ytirawi↗,shifa.forensic-architecture.org↗
40128-57219,Al-Amal,Insufficient resources,confirmed,,,28 Jan 2024,Unknown,facebook.com↗ facebook.com↗
40129-76660,"Rimal Elem. Co-ed ""A"" and ""B""",Attack on displaced civilians,confirmed,31.5155,34.44353,29 Jan 2024,@UNRWA↗,
40129-74423,Al-Awda - Jabalia,Attack on hospitals and vicinity,confirmed,,,29 Jan 2024,Unknown,@MOHMediaGaza↗@AjaNews↗@AlarabyTelevision↗
40129-25364,Al-Amal,Attack on hospitals and vicinity,confirmed,,,29 Jan 2024,@EyeonPalestine↗,
40129-11102,Al-Amal,Attack on hospitals and vicinity,confirmed,,,29 Jan 2024,facebook.com↗,facebook.com↗
40130-30542,Kuwait Roundabout,"Attack on civilians seeking aid, Attack on evacuation route",confirmed,31.47977,34.44226,30 Jan 2024,Unknown,drive.google.com↗
40130-37584,Al-Amal,Attack on hospitals and vicinity,confirmed,,,30 Jan 2024,Unknown,facebook.com↗
40131-04039,,Attack on aid,most likely,31.2485,34.2582,31 Jan 2024,Unknown,
40131-03431,Al-Amal vicinity,Attack on hospitals and vicinity,confirmed,,,31 Jan 2024,@AJPalestine↗,
40131-67961,Al-Amal,Attack on hospitals and vicinity,confirmed,,,31 Jan 2024,facebook.com↗,
40201-38784,Al Orouba Secondary Girls School,"Attack on displaced civilians, Attack on evacuation area",confirmed,31.4606,34.38919,01 Feb 2024,@OnlinePalEng↗,instagram.com↗
40201-38401,Al-Amal,Attack on hospitals and vicinity,confirmed,,,01 Feb 2024,facebook.com↗,facebook.com↗
40202-57198,Central medicine warehouse of the Ministry of Health,Attack on aid,confirmed,31.46955,34.4315,02 Feb 2024,Unknown,@AJABreaking↗
40202-09478,Al-Amal,Attack on aid personnel,confirmed,31.34389,34.3025,02 Feb 2024,Unknown,aidworkersecurity.org↗ @PalestineRCS↗theintercept.com↗
40202-47293,Nasser Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,02 Feb 2024,@ShehabAgency↗,ochaopt.org↗ facebook.com↗
40202-55283,Al-Amal,Attack on hospitals and vicinity,confirmed,,,02 Feb 2024,facebook.com↗,facebook.com↗
40202-05726,Gaza European vicinity,Attack on hospitals and vicinity,confirmed,,,02 Feb 2024,Unknown,palinfo.com↗
40203-92713,Shifa Medical Complex vicinity,Attack on hospitals and vicinity,confirmed,,,03 Feb 2024,@hamza20300↗,@TwistyCB↗
40203-25357,Al-Amal,Documented Israeli military presence,confirmed,,,03 Feb 2024,@PalinfoAr↗,@MiddleEastBuka↗
40203-14752,Gaza European vicinity,Attack on hospitals and vicinity,confirmed,,,03 Feb 2024,Unknown,palinfo.com↗ ochaopt.org↗
40203-52642,Al-Najjar vicinity,Attack on hospitals and vicinity,confirmed,,,03 Feb 2024,Unknown,ochaopt.org↗
40204-44732,Kuwait Roundabout,"Attack on civilians seeking aid, Attack on evacuation route",confirmed,31.48403,34.44617,04 Feb 2024,instagram.com↗,drive.google.com↗
40204-70112,Nasser Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,04 Feb 2024,@hamza20300↗,@TwistyCB↗
40204-13430,Al-Amal vicinity,Attack on hospitals and vicinity,confirmed,,,04 Feb 2024,Unknown,facebook.com↗
40204-57212,al-Shuheda Mosque,"Airstrike, Attack on destination area",confirmed,31.42843,34.34336,04 Feb 2024,@AJA_Palestine↗,
40205-78151,,Attack on aid,confirmed,31.48289,34.39521,05 Feb 2024,Unknown,drive.google.com↗
40205-93035,,"Attack on aid, Attack on evacuation route, Attack on evacuation area, Attack on UNRWA aid distribution",confirmed,31.48282,34.39515,05 Feb 2024,Unknown,palestine.un.org↗ edition.cnn.com↗
40205-83647,Deir El-Balah Distribution Center,"Attack on aid, Attack on UNRWA aid distribution",confirmed,31.416,34.36681,05 Feb 2024,Unknown,
40205-54715,,Hospital evacuation order,confirmed,31.34771,34.29677,05 Feb 2024,@QudsNen↗,
40205-02391,,Hospital evacuation order,confirmed,31.34771,34.29677,05 Feb 2024,Unknown,middleeastmonitor.com↗ english.wafa.ps↗ ochaopt.org↗
40205-39837,Nasser Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,05 Feb 2024,@ShehabAgency↗,
40205-67293,Nasser Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,05 Feb 2024,@ShehabAgency↗,@AlarabyTelevision↗@AlarabyTelevision↗@AJArabic↗
40205-98344,Nasser Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,05 Feb 2024,facebook.com↗,
40206-84308,,"Attack on aid personnel, Attack on destination area, Attack on UNRWA aid distribution",confirmed,31.28554,34.27128,06 Feb 2024,@AJEnglish↗,drive.google.com↗
40206-63346,Harun Al-Rashid Secondary Boys School,Attack on displaced civilians,confirmed,31.35668,34.2982,06 Feb 2024,@NemoAnno↗,@ShehabTelegram↗
40206-32039,Nasser Hospital,Attack on hospitals and vicinity,confirmed,,,06 Feb 2024,@qudsn↗,@NemoAnno↗
40206-13107,Nasser Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,06 Feb 2024,@Philipp27960841↗,@AlarabyTelevision↗@AlarabyTelevision↗
40206-77209,Al-Amal vicinity,Attack on hospitals and vicinity,confirmed,,,06 Feb 2024,Unknown,facebook.com↗
40206-76636,Al-Amal,Attack on hospitals and vicinity,confirmed,,,06 Feb 2024,Unknown,facebook.com↗
40207-63171,Kuwait Roundabout,Attack on civilians seeking aid,confirmed,31.47977,34.44226,07 Feb 2024,Unknown,drive.google.com↗
40207-99731,Al-Thalathini Street,Attack on aid,confirmed,31.50466,34.45066,07 Feb 2024,@OnlinePalEng↗,ochaopt.org↗
40210-41672,,Attack on aid personnel,confirmed,31.30922,34.24144,07 Feb 2024,@AJEnglish↗,@qudsn↗
40207-66861,Nasser Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,07 Feb 2024,@PalinfoAr↗,
40207-01216,Al-Amal,Attack on hospitals and vicinity,confirmed,,,07 Feb 2024,facebook.com↗,facebook.com↗ facebook.com↗
40207-97994,Al-Ahli,"Attack on medical workers, Targeting medical workers",confirmed,,,07 Feb 2024,Unknown,ochaopt.org↗
40208-66298,,Attack on civilians seeking aid,confirmed,31.34718,34.29266,08 Feb 2024,Unknown,@AJABreaking↗
40208-17147,Shifa Medical Complex,Attack on hospitals and vicinity,confirmed,,,08 Feb 2024,@ismail_gh2↗,instagram.com↗
40208-73438,Nasser Hospital,Attack on hospitals and vicinity,confirmed,,,08 Feb 2024,@ShehabAgency↗,@AlarabyTelevision↗
40208-97049,Nasser Hospital,Attack on hospitals and vicinity,confirmed,,,08 Feb 2024,@i↗,@AlarabyTelevision↗@AlarabyTelevision↗
40208-56633,Al-Amal,Attack on hospitals and vicinity,confirmed,,,08 Feb 2024,Unknown,facebook.com↗
40209-47846,Nasser Hospital,Attack on civilians seeking aid,confirmed,31.34718,34.29266,09 Feb 2024,aljazeera.com↗,
40209-14036,Al Awda Secondary Boys School,Attack on displaced civilians,most likely,31.33457,34.33872,09 Feb 2024,facebook.com↗,english.wafa.ps↗
40209-99807,Nasser Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,09 Feb 2024,@i↗,@PalinfoAr↗
40209-88609,Nasser Hospital,Attack on hospitals and vicinity,confirmed,,,09 Feb 2024,@AlarabyTelevision↗,@QudsN↗
40209-59221,Nasser Hospital,Attack on hospitals and vicinity,confirmed,,,09 Feb 2024,@AlQastalps↗,
40209-41005,Nasser Hospital,Attack on hospitals and vicinity,confirmed,,,09 Feb 2024,@NemoAnno↗,@AJA_Palestine↗
40209-41515,Al-Amal,Attack on hospitals and vicinity,confirmed,,,09 Feb 2024,facebook.com↗,facebook.com↗ facebook.com↗
40209-87163,Kuwaiti Specialized vicinity,Attack on hospitals and vicinity,confirmed,,,09 Feb 2024,@_Nada_Hamed_↗,@feras_fayez↗@NemoAnno↗
40210-68105,,Attack on aid personnel,confirmed,31.2725,34.25861,10 Feb 2024,washingtonpost.com↗,ynetnews.com↗ washingtonpost.com↗
40210-30424,Nasser Hospital,Attack on hospitals and vicinity,confirmed,,,10 Feb 2024,@i↗,@i↗@AlarabyTelevision↗@ShehabAgency↗
40210-56159,Nasser Hospital,Attack on hospitals and vicinity,confirmed,,,10 Feb 2024,@i↗,
40210-28274,Nasser Hospital,Attack on hospitals and vicinity,confirmed,,,10 Feb 2024,@AJA_Palestine↗,
40210-66216,Nasser Hospital,Attack on hospitals and vicinity,confirmed,,,10 Feb 2024,@QudsN↗,ochaopt.org↗ @MOHMediaGaza↗
40210-60135,Al-Khair,Attack on hospitals and vicinity,confirmed,,,10 Feb 2024,Unknown,@youseffares19↗reuters.com↗
40210-27919,Patient Friends Charitable Soci,Attack on hospitals and vicinity,confirmed,,,10 Feb 2024,Unknown,aa.com.tr↗
40211-29824,,Attack on field hospital,confirmed,31.34411,34.30927,11 Feb 2024,Unknown,imemc.org↗
40211-59313,Nasser Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,11 Feb 2024,@AlarabyTelevision↗,
40211-89512,Nasser Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,11 Feb 2024,@i↗,@i↗
40211-81532,Nasser Hospital,Attack on hospitals and vicinity,confirmed,,,11 Feb 2024,@i↗,
40211-62362,Nasser Hospital,Attack on hospitals and vicinity,confirmed,,,11 Feb 2024,@QudsNen↗,@AlarabyTelevision↗
40211-15963,Nasser Hospital,Attack on hospitals and vicinity,confirmed,,,11 Feb 2024,instagram.com↗,@i↗@QudsN↗aljazeera.net↗
40211-86488,Nasser Hospital,Attack on hospitals and vicinity,confirmed,,,11 Feb 2024,facebook.com↗,@MaramMayed↗aljazeera.net↗
40211-64655,Al-Amal,Attack on hospitals and vicinity,confirmed,,,11 Feb 2024,Unknown,facebook.com↗
40212-85382,Nasser Hospital,Attack on hospitals and vicinity,confirmed,,,12 Feb 2024,@NemoAnno↗,
40212-67287,Al-Huda Mosque,Attack on destination area,confirmed,31.28295,34.24976,12 Feb 2024,@Hind_Gaza↗,@qudsn↗english.wafa.ps↗ edition.cnn.com↗
40213-26900,Nasser Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,13 Feb 2024,@qudsn↗,
40213-83203,Nasser Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,13 Feb 2024,@i↗,
40213-00234,Nasser Hospital,Attack on hospitals and vicinity,confirmed,,,13 Feb 2024,@AlarabyTelevision↗,
40213-51852,Nasser Hospital,Attack on hospitals and vicinity,confirmed,,,13 Feb 2024,@AlarabyTelevision↗,@i↗
40213-93269,Nasser Hospital,Attack on hospitals and vicinity,confirmed,,,13 Feb 2024,instagram.com↗,@AlarabyTelevision↗@AlarabyTelevision↗@AlarabyTelevision↗@AlarabyTelevision↗@hamza20300↗ochaopt.org↗
40213-05314,Nasser Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,13 Feb 2024,@qudsn↗,
40214-08824,,Attack on aid,confirmed,31.50555,34.48573,14 Feb 2024,Unknown,
40214-33760,Nasser Hospital,Prevention of hospital evacuation,most likely,31.34689,34.29235,14 Feb 2024,@AlarabyTelevision↗,@ShehabAgency↗
40214-82350,Nasser Hospital,Attack on hospitals and vicinity,confirmed,,,14 Feb 2024,Unknown,@AlarabyTelevision↗aa.com.tr↗
40214-17378,Nasser Hospital,Hospital evacuation order,confirmed,,,14 Feb 2024,@Osint613↗,@i↗
00000-73968,Nasser Hospital,Temporary Checkpoint,confirmed,31.34838,34.29337,14 Feb 2024,@qudsn↗,
40215-11074,Nasser Hospital,Attack on hospitals and vicinity,confirmed,,,15 Feb 2024,@PalinfoAr↗,bbc.co.uk↗ @AlarabyTelevision↗
40215-61083,Nasser Hospital,Attack on hospitals and vicinity,confirmed,,,15 Feb 2024,@AlarabyTelevision↗,
40215-77699,Nasser Hospital,Attack on hospitals and vicinity,confirmed,,,15 Feb 2024,youtube.com↗,ochaopt.org↗ aa.com.tr↗ aljazeera.net↗ @MOHMediaGaza↗
40215-13694,Nasser Hospital,Prevention of hospital evacuation,confirmed,,,16 Feb 2024,@AlarabyTelevision↗,bbc.co.uk↗
40216-79052,Nasser Hospital,Insufficient resources,confirmed,,,16 Feb 2024,Unknown,@MedicalAidPal↗aljazeera.com↗
40216-72485,Nasser Hospital,Attack on hospitals and vicinity,confirmed,,,16 Feb 2024,Unknown,bbc.co.uk↗ palinfo.com↗ @MOHMediaGaza↗emro.who.int↗ @AlarabyTelevision↗@MOHMediaGaza↗
40216-26319,Al-Amal,Attack on hospitals and vicinity,confirmed,,,16 Feb 2024,facebook.com↗,insecurityinsight.org↗
40216-80026,Rafah Crossing,Attack on destination area,confirmed,31.25273,34.26289,16 Feb 2024,@sentdefender↗,@TwistyCB↗
40217-35074,Nasser Hospital,Attack on medical workers,confirmed,,,17 Feb 2024,Unknown,@MOHMediaGaza↗edition.cnn.com↗ emro.who.int↗
40217-71061,Al-Amal vicinity,Attack on hospitals and vicinity,confirmed,,,17 Feb 2024,@hpress↗,@TwistyCB↗
40217-78979,Shuhada Al-Aqsa,Attack on hospitals and vicinity,confirmed,,,17 Feb 2024,@TwistyCB↗,
40218-48954,Nabulsi Roundabout,Attack on civilians seeking aid,confirmed,31.50563,34.4177,18 Feb 2024,@muhammadshehad2↗,
40218-67011,Al-Ma'ari Secondary Girls School and Al-Ma'ari Basic Co-education School,Attack on displaced civilians,confirmed,31.37133,34.35804,18 Feb 2024,Unknown,archive.is↗ @AjaNews↗
40218-55740,Nasser Hospital,Attack on medical workers,confirmed,,,18 Feb 2024,@Hakeam_ps↗,@AlarabyTelevision↗
40218-75464,Al-Amal,Attack on hospitals and vicinity,confirmed,,,18 Feb 2024,facebook.com↗,facebook.com↗
40219-48842,Nabulsi Roundabout,Attack on civilians seeking aid,confirmed,31.50563,34.4177,19 Feb 2024,@muhammadshehad2↗,drive.google.com↗
40219-08449,Algerian,Attack on hospitals and vicinity,confirmed,,,19 Feb 2024,@AJA_Palestine↗,
40220-95193,,Attack on aid personnel,confirmed,31.30231,34.24411,20 Feb 2024,Unknown,drive.google.com↗
40220-13943,MSF guest house,Attack on aid personnel,confirmed,31.34843,34.25618,20 Feb 2024,Unknown,@MSF↗
40222-00760,,Attack on civilians seeking aid,confirmed,31.50563,34.4177,22 Feb 2024,@muhammadshehad2↗,
40222-75460,,"Attack on aid personnel, Attack on destination area",confirmed,31.41889,34.35167,22 Feb 2024,Unknown,aidworkersecurity.org↗
40222-58263,Nasser Hospital,Attack on hospitals and vicinity,confirmed,,,22 Feb 2024,Unknown,@MOHMediaGaza↗aa.com.tr↗ @MOHMediaGaza↗
40222-57565,Turkish Friendship,Attack on hospitals and vicinity,confirmed,,,22 Feb 2024,@ytirawi↗,alquds.co.uk↗
40222-23766,Al-Farouk Mosque,"Airstrike, Attack on destination area",confirmed,31.30198,34.2474,22 Feb 2024,instagram.com↗ facebook.com↗,
40223-87043,,Attack on civilians seeking aid,confirmed,31.50563,34.4177,23 Feb 2024,@muhammadshehad2↗,
40223-67941,Al-Amal,Attack on hospitals and vicinity,confirmed,,,23 Feb 2024,Unknown,facebook.com↗
40224-51918,,Attack on civilians seeking aid,confirmed,31.50563,34.4177,24 Feb 2024,@muhammadshehad2↗,
40224-10223,Rafah West Distribution Center,"Attack on aid, Attack on UNRWA aid distribution",confirmed,31.28325,34.25126,24 Feb 2024,Unknown,
40224-72253,Nasser Hospital,Insufficient resources,confirmed,,,24 Feb 2024,@HuDa_NaIm92↗,wsj.com↗
40225-48045,Al-Rashid Street,Attack on civilians seeking aid,confirmed,31.50563,34.4177,25 Feb 2024,@muhammadshehad2↗,instagram.com↗
40226-52155,Nabulsi Roundabout,"Attack on civilians seeking aid, Attack on evacuation route",confirmed,31.50554,34.41758,26 Feb 2024,@RamAbdu↗,
40226-59989,Nasser Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,26 Feb 2024,@AJA_Egypt↗,@NemoAnno↗
40226-24383,Al-Amal,Attack on hospitals and vicinity,confirmed,,,26 Feb 2024,@PalpostN↗,
40226-49305,,Attack on hospitals and vicinity,confirmed,,,26 Feb 2024,Unknown,ochaopt.org↗
40227-85262,Nabulsi Roundabout,"Attack on civilians seeking aid, Attack on evacuation route",confirmed,31.50906,34.42069,27 Feb 2024,@RamAbdu↗,
40227-02595,Nasser Hospital,Attack on medical workers,confirmed,,,27 Feb 2024,Unknown,ochaopt.org↗
40227-80947,Al-Khair,Documented Israeli military presence,confirmed,,,27 Feb 2024,Unknown,@hamza20300↗
40228-34395,Nabulsi Roundabout,"Attack on civilians seeking aid, Attack on evacuation route",confirmed,31.50563,34.4177,28 Feb 2024,@muhammadshehad2↗,
40228-86141,Nasser Hospital,Attack on hospitals and vicinity,confirmed,,,28 Feb 2024,facebook.com↗,@AlarabyTelevision↗
